AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Michigan,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Minnesota,All,2020-21,40,8.2,0,72,881,> 100%
State,Minnesota,All,2020-21,41,7.3,0,72,983,> 100%
State,Minnesota,All,2020-21,42,7,0,65,931,> 100%
State,Minnesota,All,2020-21,43,9.1,0,91,"1,000",> 100%
State,Minnesota,All,2020-21,44,9.4,0,95,"1,010",> 100%
State,Minnesota,All,2020-21,45,11.5,1,122,"1,065",> 100%
State,Minnesota,All,2020-21,46,13.5,0,147,"1,085",> 100%
State,Minnesota,All,2020-21,47,17.9,0,193,"1,076",> 100%
State,Minnesota,All,2020-21,48,9.7,0,55,566,69.8%
State,Mississippi,All,2020-21,40,12.6,0,90,714,> 100%
State,Mississippi,All,2020-21,41,10.9,0,81,743,> 100%
State,Mississippi,All,2020-21,42,12.9,0,84,649,> 100%
State,Mississippi,All,2020-21,43,11.5,0,81,703,> 100%
State,Mississippi,All,2020-21,44,12.7,0,87,687,> 100%
State,Mississippi,All,2020-21,45,13.2,0,85,642,> 100%
State,Mississippi,All,2020-21,46,11.2,0,74,658,> 100%
State,Mississippi,All,2020-21,47,14.5,0,72,495,82.4%
State,Mississippi,All,2020-21,48,9.5,0,14,148,24.6%
State,Missouri,All,2020-21,40,9.5,0,133,"1,398",> 100%
State,Missouri,All,2020-21,41,9.2,0,129,"1,409",> 100%
State,Missouri,All,2020-21,42,9.6,0,133,"1,386",> 100%
State,Missouri,All,2020-21,43,10.3,0,146,"1,419",> 100%
State,Missouri,All,2020-21,44,12.9,0,176,"1,369",> 100%
State,Missouri,All,2020-21,45,12.2,0,180,"1,481",> 100%
State,Missouri,All,2020-21,46,13.2,0,173,"1,306",> 100%
State,Missouri,All,2020-21,47,13.4,1,121,913,80.2%
State,Missouri,All,2020-21,48,12.3,0,45,366,32.2%
State,Montana,All,2020-21,40,10.7,0,26,244,> 100%
State,Montana,All,2020-21,41,14.3,0,40,279,> 100%
State,Montana,All,2020-21,42,11.3,0,30,265,> 100%
State,Montana,All,2020-21,43,16.5,0,49,297,> 100%
State,Montana,All,2020-21,44,19.1,0,59,309,> 100%
State,Montana,All,2020-21,45,14,0,40,285,> 100%
State,Montana,All,2020-21,46,16.5,0,46,278,> 100%
State,Montana,All,2020-21,47,22.3,0,45,202,> 100%
State,Montana,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Nebraska,All,2020-21,40,9.1,0,34,374,> 100%
State,Nebraska,All,2020-21,41,9.3,0,36,386,> 100%
State,Nebraska,All,2020-21,42,9.3,0,36,386,> 100%
State,Nebraska,All,2020-21,43,10,0,41,412,> 100%
State,Nebraska,All,2020-21,44,9.9,0,42,426,> 100%
State,Nebraska,All,2020-21,45,15.9,0,72,453,> 100%
State,Nebraska,All,2020-21,46,19.5,0,87,446,> 100%
State,Nebraska,All,2020-21,47,16.2,0,61,377,> 100%
State,Nebraska,All,2020-21,48,12.4,0,12,97,31.1%
State,Nevada,All,2020-21,40,11.2,0,61,546,> 100%
State,Nevada,All,2020-21,41,9.9,0,53,535,> 100%
State,Nevada,All,2020-21,42,9.1,0,45,497,> 100%
State,Nevada,All,2020-21,43,11.5,0,58,503,> 100%
State,Nevada,All,2020-21,44,11.4,0,62,543,> 100%
State,Nevada,All,2020-21,45,12.1,0,62,514,> 100%
State,Nevada,All,2020-21,46,14.2,0,76,534,> 100%
State,Nevada,All,2020-21,47,17.9,0,69,386,87.9%
State,Nevada,All,2020-21,48,13.9,0,24,173,39.4%
State,New Hampshire,All,2020-21,40,4.7,0,11,233,> 100%
State,New Hampshire,All,2020-21,41,3.1,0,8,261,> 100%
State,New Hampshire,All,2020-21,42,3.9,0,10,257,> 100%
State,New Hampshire,All,2020-21,43,5.2,0,12,231,> 100%
State,New Hampshire,All,2020-21,44,5.1,0,13,256,> 100%
State,New Hampshire,All,2020-21,45,4.5,0,12,264,> 100%
State,New Hampshire,All,2020-21,46,5.2,0,15,287,> 100%
State,New Hampshire,All,2020-21,47,6.6,0,17,257,> 100%
State,New Hampshire,All,2020-21,48,7.2,0,13,181,80.1%
State,New Jersey,All,2020-21,40,5.4,0,72,"1,339",96.4%
State,New Jersey,All,2020-21,41,6.2,0,85,"1,380",99.4%
State,New Jersey,All,2020-21,42,5.3,0,72,"1,352",97.3%
State,New Jersey,All,2020-21,43,6.4,0,94,"1,464",> 100%
State,New Jersey,All,2020-21,44,6.4,0,91,"1,424",> 100%
State,New Jersey,All,2020-21,45,7,0,108,"1,542",> 100%
State,New Jersey,All,2020-21,46,9.3,0,143,"1,532",> 100%
State,New Jersey,All,2020-21,47,8.4,0,102,"1,209",87.1%
State,New Jersey,All,2020-21,48,5.8,0,39,667,48%
State,New Mexico,All,2020-21,40,6.4,0,24,377,> 100%
State,New Mexico,All,2020-21,41,6.9,0,26,379,> 100%
State,New Mexico,All,2020-21,42,8.9,0,31,349,> 100%
State,New Mexico,All,2020-21,43,12.1,0,46,381,> 100%
State,New Mexico,All,2020-21,44,17.4,1,64,374,> 100%
State,New Mexico,All,2020-21,45,21.6,0,86,398,> 100%
State,New Mexico,All,2020-21,46,17.5,1,60,348,> 100%
State,New Mexico,All,2020-21,47,15.1,0,36,238,69.8%
State,New Mexico,All,2020-21,48,15.8,0,12,76,22.3%
State,New York,All,2020-21,40,7.3,1,143,"1,986",> 100%
State,New York,All,2020-21,41,7.6,1,158,"2,091",> 100%
State,New York,All,2020-21,42,6.5,1,125,"1,939",> 100%
State,New York,All,2020-21,43,7.3,1,139,"1,923",> 100%
State,New York,All,2020-21,44,7.1,2,141,"2,020",> 100%
State,New York,All,2020-21,45,9,1,192,"2,137",> 100%
State,New York,All,2020-21,46,9.4,1,191,"2,048",> 100%
State,New York,All,2020-21,47,9.3,1,193,"2,094",> 100%
State,New York,All,2020-21,48,8.9,2,134,"1,536",80.8%
State,North Carolina,All,2020-21,40,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,41,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,42,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,43,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,44,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,45,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,46,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,47,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Carolina,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,North Dakota,All,2020-21,40,18,0,30,167,> 100%
State,North Dakota,All,2020-21,41,18.4,0,37,201,> 100%
State,North Dakota,All,2020-21,42,21.6,0,36,167,> 100%
State,North Dakota,All,2020-21,43,21,0,25,119,99.5%
State,North Dakota,All,2020-21,44,29.8,0,42,141,> 100%
State,North Dakota,All,2020-21,45,26.5,0,44,166,> 100%
State,North Dakota,All,2020-21,46,25.9,0,37,143,> 100%
State,North Dakota,All,2020-21,47,18.3,0,19,104,86.9%
State,North Dakota,All,2020-21,48,13.3,0,8,60,50.2%
State,Ohio,All,2020-21,40,6.6,0,170,"2,560",> 100%
State,Ohio,All,2020-21,41,6.2,0,162,"2,602",> 100%
State,Ohio,All,2020-21,42,6.8,0,175,"2,568",> 100%
State,Ohio,All,2020-21,43,7.3,0,185,"2,536",> 100%
State,Ohio,All,2020-21,44,7.9,0,197,"2,486",> 100%
State,Ohio,All,2020-21,45,8.7,1,209,"2,406",> 100%
State,Ohio,All,2020-21,46,8.3,0,153,"1,854",83%
State,Ohio,All,2020-21,47,7.4,0,76,"1,032",46.2%
State,Ohio,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Oklahoma,All,2020-21,40,11.8,0,101,855,> 100%
State,Oklahoma,All,2020-21,41,11.4,0,110,963,> 100%
State,Oklahoma,All,2020-21,42,11.2,2,93,850,> 100%
State,Oklahoma,All,2020-21,43,10.9,1,97,897,> 100%
State,Oklahoma,All,2020-21,44,11.5,2,108,953,> 100%
State,Oklahoma,All,2020-21,45,9.5,1,82,871,> 100%
State,Oklahoma,All,2020-21,46,13.3,0,97,727,97%
State,Oklahoma,All,2020-21,47,13.5,0,60,445,59.4%
State,Oklahoma,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Oregon,All,2020-21,40,3.9,0,28,718,> 100%
State,Oregon,All,2020-21,41,3.5,1,25,734,> 100%
State,Oregon,All,2020-21,42,5.3,0,37,704,> 100%
State,Oregon,All,2020-21,43,5.3,0,38,721,> 100%
State,Oregon,All,2020-21,44,4.3,0,32,743,> 100%
State,Oregon,All,2020-21,45,4.1,0,27,659,97.7%
State,Oregon,All,2020-21,46,5.4,0,31,577,85.5%
State,Oregon,All,2020-21,47,9.2,0,31,338,50.1%
State,Oregon,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Pennsylvania,All,2020-21,40,5.4,0,142,"2,629",> 100%
State,Pennsylvania,All,2020-21,41,5.5,0,150,"2,727",> 100%
State,Pennsylvania,All,2020-21,42,5.4,0,140,"2,593",> 100%
State,Pennsylvania,All,2020-21,43,7.2,0,195,"2,694",> 100%
State,Pennsylvania,All,2020-21,44,6.6,0,174,"2,650",> 100%
State,Pennsylvania,All,2020-21,45,8.7,3,242,"2,826",> 100%
State,Pennsylvania,All,2020-21,46,10.9,1,312,"2,864",> 100%
State,Pennsylvania,All,2020-21,47,11.6,2,312,"2,710",> 100%
State,Pennsylvania,All,2020-21,48,10.2,0,127,"1,249",49.5%
State,Rhode Island,All,2020-21,40,6.3,0,13,206,> 100%
State,Rhode Island,All,2020-21,41,6.8,0,14,206,> 100%
State,Rhode Island,All,2020-21,42,7.7,0,15,195,> 100%
State,Rhode Island,All,2020-21,43,11.6,0,22,190,> 100%
State,Rhode Island,All,2020-21,44,10.9,0,20,183,96.4%
State,Rhode Island,All,2020-21,45,12.4,0,23,186,98%
State,Rhode Island,All,2020-21,46,15.7,0,22,140,73.8%
State,Rhode Island,All,2020-21,47,17.6,0,9,51,26.9%
State,Rhode Island,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,South Carolina,All,2020-21,40,9.1,0,103,"1,126",> 100%
State,South Carolina,All,2020-21,41,6.4,0,72,"1,122",> 100%
State,South Carolina,All,2020-21,42,10.2,0,107,"1,047",> 100%
State,South Carolina,All,2020-21,43,9.5,0,107,"1,132",> 100%
State,South Carolina,All,2020-21,44,9.7,1,115,"1,191",> 100%
State,South Carolina,All,2020-21,45,9.2,0,104,"1,132",> 100%
State,South Carolina,All,2020-21,46,8.8,2,86,995,> 100%
State,South Carolina,All,2020-21,47,12.3,0,60,489,54.4%
State,South Carolina,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,South Dakota,All,2020-21,40,10.5,0,20,190,> 100%
State,South Dakota,All,2020-21,41,15.7,0,32,204,> 100%
State,South Dakota,All,2020-21,42,15.9,0,28,176,> 100%
State,South Dakota,All,2020-21,43,14.2,1,31,226,> 100%
State,South Dakota,All,2020-21,44,15.7,0,33,210,> 100%
State,South Dakota,All,2020-21,45,17.8,0,52,292,> 100%
State,South Dakota,All,2020-21,46,17.9,0,36,201,> 100%
State,South Dakota,All,2020-21,47,16.7,0,16,96,65.7%
State,South Dakota,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Tennessee,All,2020-21,40,9.2,0,150,"1,634",> 100%
State,Tennessee,All,2020-21,41,10.5,1,173,"1,656",> 100%
State,Tennessee,All,2020-21,42,11.8,2,192,"1,651",> 100%
State,Tennessee,All,2020-21,43,13.3,1,220,"1,665",> 100%
State,Tennessee,All,2020-21,44,12.4,0,209,"1,682",> 100%
State,Tennessee,All,2020-21,45,12.4,2,200,"1,634",> 100%
State,Tennessee,All,2020-21,46,12.7,0,198,"1,555",> 100%
State,Tennessee,All,2020-21,47,13.2,1,171,"1,300",> 100%
State,Tennessee,All,2020-21,48,11.5,0,61,530,41.6%
State,Texas,All,2020-21,40,10.3,2,459,"4,473",> 100%
State,Texas,All,2020-21,41,11,2,496,"4,542",> 100%
State,Texas,All,2020-21,42,11.4,1,492,"4,338",> 100%
State,Texas,All,2020-21,43,12.5,1,565,"4,534",> 100%
State,Texas,All,2020-21,44,12.8,6,594,"4,672",> 100%
State,Texas,All,2020-21,45,13.6,1,617,"4,538",> 100%
State,Texas,All,2020-21,46,12.4,3,466,"3,788",> 100%
State,Texas,All,2020-21,47,9.8,2,207,"2,134",59.1%
State,Texas,All,2020-21,48,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Utah,All,2020-21,40,10.2,0,39,384,> 100%
State,Utah,All,2020-21,41,8,0,34,424,> 100%
State,Utah,All,2020-21,42,7,1,27,402,> 100%
State,Utah,All,2020-21,43,7,0,29,413,> 100%
State,Utah,All,2020-21,44,8.3,0,37,447,> 100%
State,Utah,All,2020-21,45,9.4,0,41,438,> 100%
State,Utah,All,2020-21,46,9.6,0,42,437,> 100%
State,Utah,All,2020-21,47,10.5,0,44,419,> 100%
State,Utah,All,2020-21,48,5.3,0,4,75,22.8%
State,Vermont,All,2020-21,40,0,0,0,107,97.9%
State,Vermont,All,2020-21,41,5.1,0,6,118,> 100%
State,Vermont,All,2020-21,42,5,0,5,100,91.5%
State,Vermont,All,2020-21,43,5.4,0,7,129,> 100%
State,Vermont,All,2020-21,44,4.3,0,5,116,> 100%
State,Vermont,All,2020-21,45,3.4,0,4,118,> 100%
State,Vermont,All,2020-21,46,3.8,0,5,130,> 100%
State,Vermont,All,2020-21,47,1.9,0,2,104,95.2%
