AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Alaska,All,2019-20,8,6.7,2,4,89,> 100%
State,Alaska,All,2019-20,9,7.6,1,6,92,> 100%
State,Alaska,All,2019-20,10,2.4,0,2,83,> 100%
State,Alaska,All,2019-20,11,7.4,0,7,94,> 100%
State,Alaska,All,2019-20,12,13.4,1,8,67,82.4%
State,Alaska,All,2019-20,13,12,1,10,92,> 100%
State,Alaska,All,2019-20,14,7.9,0,8,101,> 100%
State,Alaska,All,2019-20,15,4.8,0,4,83,> 100%
State,Alaska,All,2019-20,16,3.6,0,3,84,> 100%
State,Alaska,All,2019-20,17,5.8,0,4,69,84.9%
State,Alaska,All,2019-20,18,3.5,0,3,86,> 100%
State,Alaska,All,2019-20,19,1.1,0,1,95,> 100%
State,Alaska,All,2019-20,20,8.2,0,7,85,> 100%
State,Alaska,All,2019-20,21,1.2,0,1,84,> 100%
State,Alaska,All,2019-20,22,2,0,2,102,> 100%
State,Alaska,All,2019-20,23,5.1,0,4,79,97.1%
State,Alaska,All,2019-20,24,4.7,0,4,86,> 100%
State,Alaska,All,2019-20,25,2.4,0,2,85,> 100%
State,Alaska,All,2019-20,26,2.3,0,2,86,> 100%
State,Alaska,All,2019-20,27,1.4,0,1,72,88.5%
State,Alaska,All,2019-20,28,3.6,0,3,84,> 100%
State,Alaska,All,2019-20,29,4.5,0,3,67,82.4%
State,Alaska,All,2019-20,30,3.1,0,2,64,78.7%
State,Alaska,All,2019-20,31,6.1,0,4,66,81.2%
State,Alaska,All,2019-20,32,2.2,0,1,45,55.3%
State,Alaska,All,2019-20,33,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Arizona,All,2019-20,40,4.7,0,52,"1,110",> 100%
State,Arizona,All,2019-20,41,4.7,2,50,"1,114",> 100%
State,Arizona,All,2019-20,42,4.7,2,51,"1,139",> 100%
State,Arizona,All,2019-20,43,5.3,1,53,"1,012",97.7%
State,Arizona,All,2019-20,44,5.6,1,63,"1,133",> 100%
State,Arizona,All,2019-20,45,4.9,0,61,"1,246",> 100%
State,Arizona,All,2019-20,46,6.2,0,73,"1,176",> 100%
State,Arizona,All,2019-20,47,5.4,1,63,"1,191",> 100%
State,Arizona,All,2019-20,48,5.1,2,55,"1,114",> 100%
State,Arizona,All,2019-20,49,5,5,55,"1,192",> 100%
State,Arizona,All,2019-20,50,7.4,3,83,"1,165",> 100%
State,Arizona,All,2019-20,51,5.6,3,62,"1,151",> 100%
State,Arizona,All,2019-20,52,5,0,60,"1,205",> 100%
State,Arizona,All,2019-20,1,6.7,4,82,"1,277",> 100%
State,Arizona,All,2019-20,2,7,8,86,"1,351",> 100%
State,Arizona,All,2019-20,3,5.9,8,67,"1,262",> 100%
State,Arizona,All,2019-20,4,8.2,11,91,"1,239",> 100%
State,Arizona,All,2019-20,5,6.7,12,71,"1,246",> 100%
State,Arizona,All,2019-20,6,7.2,10,78,"1,225",> 100%
State,Arizona,All,2019-20,7,8.3,15,90,"1,272",> 100%
State,Arizona,All,2019-20,8,6.9,11,78,"1,282",> 100%
State,Arizona,All,2019-20,9,6.7,13,75,"1,311",> 100%
State,Arizona,All,2019-20,10,6.4,14,71,"1,334",> 100%
State,Arizona,All,2019-20,11,6.7,10,77,"1,289",> 100%
State,Arizona,All,2019-20,12,8.5,7,99,"1,253",> 100%
State,Arizona,All,2019-20,13,9.5,4,118,"1,278",> 100%
State,Arizona,All,2019-20,14,9.8,4,125,"1,321",> 100%
State,Arizona,All,2019-20,15,10.9,3,146,"1,372",> 100%
State,Arizona,All,2019-20,16,8.9,1,114,"1,287",> 100%
State,Arizona,All,2019-20,17,8.8,1,119,"1,371",> 100%
State,Arizona,All,2019-20,18,9.4,0,130,"1,377",> 100%
State,Arizona,All,2019-20,19,9.8,0,136,"1,393",> 100%
State,Arizona,All,2019-20,20,9.8,0,127,"1,294",> 100%
State,Arizona,All,2019-20,21,9.1,0,113,"1,244",> 100%
State,Arizona,All,2019-20,22,9.4,1,120,"1,290",> 100%
State,Arizona,All,2019-20,23,9.9,0,137,"1,380",> 100%
State,Arizona,All,2019-20,24,11,0,160,"1,453",> 100%
State,Arizona,All,2019-20,25,11.1,1,168,"1,522",> 100%
State,Arizona,All,2019-20,26,12.3,1,193,"1,578",> 100%
State,Arizona,All,2019-20,27,15.5,0,271,"1,745",> 100%
State,Arizona,All,2019-20,28,20.6,0,390,"1,891",> 100%
State,Arizona,All,2019-20,29,21.1,0,400,"1,900",> 100%
State,Arizona,All,2019-20,30,18.6,0,326,"1,751",> 100%
State,Arizona,All,2019-20,31,16.4,0,264,"1,611",> 100%
State,Arizona,All,2019-20,32,12.5,1,157,"1,264",> 100%
State,Arizona,All,2019-20,33,7.2,0,42,586,56.6%
State,Arkansas,All,2019-20,40,4.5,0,26,580,96.8%
State,Arkansas,All,2019-20,41,4.8,0,29,604,> 100%
State,Arkansas,All,2019-20,42,5.6,0,35,624,> 100%
State,Arkansas,All,2019-20,43,6.4,2,39,640,> 100%
State,Arkansas,All,2019-20,44,4.8,0,29,607,> 100%
State,Arkansas,All,2019-20,45,6.9,0,43,621,> 100%
State,Arkansas,All,2019-20,46,6.5,1,43,677,> 100%
State,Arkansas,All,2019-20,47,4.9,0,32,647,> 100%
State,Arkansas,All,2019-20,48,5.1,0,34,666,> 100%
State,Arkansas,All,2019-20,49,6.6,0,41,624,> 100%
State,Arkansas,All,2019-20,50,5.2,2,33,669,> 100%
State,Arkansas,All,2019-20,51,6.9,2,41,623,> 100%
State,Arkansas,All,2019-20,52,7,4,46,717,> 100%
State,Arkansas,All,2019-20,1,9,6,57,697,> 100%
State,Arkansas,All,2019-20,2,8.4,4,54,693,> 100%
State,Arkansas,All,2019-20,3,7.3,6,42,659,> 100%
State,Arkansas,All,2019-20,4,7.1,4,40,621,> 100%
State,Arkansas,All,2019-20,5,9.6,8,58,688,> 100%
State,Arkansas,All,2019-20,6,8.7,9,51,687,> 100%
State,Arkansas,All,2019-20,7,5.8,5,36,701,> 100%
State,Arkansas,All,2019-20,8,9.3,11,54,697,> 100%
State,Arkansas,All,2019-20,9,6.2,7,34,666,> 100%
State,Arkansas,All,2019-20,10,7.5,9,43,697,> 100%
State,Arkansas,All,2019-20,11,6.6,4,37,625,> 100%
State,Arkansas,All,2019-20,12,10.1,11,54,645,> 100%
State,Arkansas,All,2019-20,13,7.9,5,46,648,> 100%
State,Arkansas,All,2019-20,14,8.3,0,51,618,> 100%
State,Arkansas,All,2019-20,15,10.2,2,62,630,> 100%
State,Arkansas,All,2019-20,16,8,0,51,640,> 100%
State,Arkansas,All,2019-20,17,7.7,0,48,624,> 100%
State,Arkansas,All,2019-20,18,6.2,0,39,634,> 100%
State,Arkansas,All,2019-20,19,7.2,2,46,663,> 100%
State,Arkansas,All,2019-20,20,5.7,1,33,595,99.3%
State,Arkansas,All,2019-20,21,6.7,0,44,653,> 100%
State,Arkansas,All,2019-20,22,6.2,0,39,626,> 100%
State,Arkansas,All,2019-20,23,6.4,0,42,656,> 100%
State,Arkansas,All,2019-20,24,8.2,0,55,671,> 100%
State,Arkansas,All,2019-20,25,6.6,0,46,701,> 100%
State,Arkansas,All,2019-20,26,8.3,0,55,666,> 100%
State,Arkansas,All,2019-20,27,6.4,0,44,686,> 100%
State,Arkansas,All,2019-20,28,8.1,0,53,654,> 100%
State,Arkansas,All,2019-20,29,9,1,60,679,> 100%
State,Arkansas,All,2019-20,30,9.7,0,65,669,> 100%
State,Arkansas,All,2019-20,31,10.1,0,63,625,> 100%
State,Arkansas,All,2019-20,32,9.1,0,41,453,75.6%
State,Arkansas,All,2019-20,33,5.5,0,15,272,45.4%
State,California,All,2019-20,40,5.4,1,266,"4,961",> 100%
State,California,All,2019-20,41,6.3,0,309,"4,893",99.5%
State,California,All,2019-20,42,5.8,2,293,"5,047",> 100%
State,California,All,2019-20,43,6.2,2,314,"5,077",> 100%
State,California,All,2019-20,44,6.4,3,322,"5,105",> 100%
State,California,All,2019-20,45,6.5,5,339,"5,275",> 100%
State,California,All,2019-20,46,5.9,2,299,"5,099",> 100%
State,California,All,2019-20,47,6.2,3,314,"5,134",> 100%
State,California,All,2019-20,48,5.9,9,295,"5,166",> 100%
State,California,All,2019-20,49,7.1,15,374,"5,489",> 100%
State,California,All,2019-20,50,6.9,11,357,"5,347",> 100%
State,California,All,2019-20,51,6.9,13,359,"5,375",> 100%
State,California,All,2019-20,52,7,23,366,"5,537",> 100%
State,California,All,2019-20,1,8.6,43,464,"5,863",> 100%
State,California,All,2019-20,2,8.1,52,424,"5,842",> 100%
State,California,All,2019-20,3,9.9,66,505,"5,790",> 100%
State,California,All,2019-20,4,8.8,70,442,"5,797",> 100%
State,California,All,2019-20,5,8.5,59,425,"5,661",> 100%
State,California,All,2019-20,6,8.8,68,451,"5,898",> 100%
State,California,All,2019-20,7,9,74,429,"5,560",> 100%
State,California,All,2019-20,8,9.2,71,461,"5,759",> 100%
State,California,All,2019-20,9,8.9,71,430,"5,659",> 100%
State,California,All,2019-20,10,9.4,56,478,"5,696",> 100%
State,California,All,2019-20,11,8.8,53,424,"5,431",> 100%
State,California,All,2019-20,12,9.3,44,482,"5,654",> 100%
State,California,All,2019-20,13,10.6,27,576,"5,663",> 100%
State,California,All,2019-20,14,11,24,631,"5,964",> 100%
State,California,All,2019-20,15,10.7,5,639,"6,012",> 100%
State,California,All,2019-20,16,12.1,7,734,"6,101",> 100%
State,California,All,2019-20,17,11.6,3,680,"5,913",> 100%
State,California,All,2019-20,18,10.9,0,617,"5,686",> 100%
State,California,All,2019-20,19,10.9,1,616,"5,635",> 100%
State,California,All,2019-20,20,10.2,1,575,"5,646",> 100%
State,California,All,2019-20,21,10.2,3,561,"5,520",> 100%
State,California,All,2019-20,22,10.2,1,564,"5,552",> 100%
State,California,All,2019-20,23,9.5,1,521,"5,467",> 100%
State,California,All,2019-20,24,9.4,1,520,"5,524",> 100%
State,California,All,2019-20,25,9.2,1,495,"5,412",> 100%
State,California,All,2019-20,26,9.8,1,550,"5,636",> 100%
State,California,All,2019-20,27,10.3,0,597,"5,795",> 100%
State,California,All,2019-20,28,12,0,707,"5,912",> 100%
State,California,All,2019-20,29,12,0,729,"6,050",> 100%
State,California,All,2019-20,30,13.9,1,820,"5,923",> 100%
State,California,All,2019-20,31,13,0,735,"5,633",> 100%
State,California,All,2019-20,32,10.4,0,465,"4,475",91%
State,California,All,2019-20,33,8.5,0,170,"2,010",40.9%
State,Colorado,All,2019-20,40,3.9,0,28,715,> 100%
State,Colorado,All,2019-20,41,3.1,0,23,750,> 100%
State,Colorado,All,2019-20,42,5,0,40,797,> 100%
State,Colorado,All,2019-20,43,5,1,38,782,> 100%
State,Colorado,All,2019-20,44,4.3,3,29,744,> 100%
State,Colorado,All,2019-20,45,6.1,0,47,775,> 100%
State,Colorado,All,2019-20,46,3.5,1,26,777,> 100%
State,Colorado,All,2019-20,47,3.1,2,21,753,> 100%
State,Colorado,All,2019-20,48,5.7,0,41,722,> 100%
State,Colorado,All,2019-20,49,3.8,0,28,735,> 100%
State,Colorado,All,2019-20,50,4.7,1,36,783,> 100%
State,Colorado,All,2019-20,51,6.4,6,45,795,> 100%
State,Colorado,All,2019-20,52,3.5,1,28,838,> 100%
State,Colorado,All,2019-20,1,6.2,5,47,839,> 100%
State,Colorado,All,2019-20,2,6.8,7,51,854,> 100%
State,Colorado,All,2019-20,3,7.9,9,57,834,> 100%
State,Colorado,All,2019-20,4,8.4,21,50,845,> 100%
State,Colorado,All,2019-20,5,6.4,6,44,787,> 100%
State,Colorado,All,2019-20,6,7,11,47,833,> 100%
State,Colorado,All,2019-20,7,7.1,8,49,801,> 100%
State,Colorado,All,2019-20,8,5.5,3,45,870,> 100%
State,Colorado,All,2019-20,9,8.8,16,57,830,> 100%
State,Colorado,All,2019-20,10,7.2,9,49,810,> 100%
State,Colorado,All,2019-20,11,5.8,11,36,808,> 100%
State,Colorado,All,2019-20,12,8.9,11,67,874,> 100%
State,Colorado,All,2019-20,13,10.9,7,87,859,> 100%
State,Colorado,All,2019-20,14,16.6,8,151,957,> 100%
State,Colorado,All,2019-20,15,17.6,3,188,"1,086",> 100%
State,Colorado,All,2019-20,16,14.6,0,162,"1,107",> 100%
State,Colorado,All,2019-20,17,15.1,1,159,"1,061",> 100%
State,Colorado,All,2019-20,18,13.7,0,136,991,> 100%
State,Colorado,All,2019-20,19,12.1,0,108,893,> 100%
State,Colorado,All,2019-20,20,9.7,0,84,867,> 100%
State,Colorado,All,2019-20,21,7.5,0,63,842,> 100%
State,Colorado,All,2019-20,22,8.1,0,66,815,> 100%
State,Colorado,All,2019-20,23,6.9,0,56,806,> 100%
State,Colorado,All,2019-20,24,7.6,0,61,798,> 100%
State,Colorado,All,2019-20,25,6.3,0,53,844,> 100%
State,Colorado,All,2019-20,26,4.5,0,38,841,> 100%
State,Colorado,All,2019-20,27,4.4,0,32,729,> 100%
State,Colorado,All,2019-20,28,4.2,0,30,721,> 100%
State,Colorado,All,2019-20,29,6.3,0,48,760,> 100%
State,Colorado,All,2019-20,30,5.9,0,47,800,> 100%
State,Colorado,All,2019-20,31,7,0,54,769,> 100%
State,Colorado,All,2019-20,32,5.8,0,41,705,> 100%
State,Colorado,All,2019-20,33,2.3,0,8,345,49.8%
State,Connecticut,All,2019-20,40,3.1,0,18,574,98.8%
State,Connecticut,All,2019-20,41,6.6,0,37,559,96.2%
State,Connecticut,All,2019-20,42,5,0,30,595,> 100%
State,Connecticut,All,2019-20,43,6.1,0,34,556,95.7%
State,Connecticut,All,2019-20,44,4.7,1,27,601,> 100%
State,Connecticut,All,2019-20,45,5.5,2,31,600,> 100%
State,Connecticut,All,2019-20,46,5.5,0,35,631,> 100%
State,Connecticut,All,2019-20,47,6.8,0,44,649,> 100%
State,Connecticut,All,2019-20,48,4.6,1,29,651,> 100%
State,Connecticut,All,2019-20,49,5.4,1,33,629,> 100%
State,Connecticut,All,2019-20,50,6.7,0,43,639,> 100%
State,Connecticut,All,2019-20,51,6.6,1,41,635,> 100%
State,Connecticut,All,2019-20,52,6.6,3,39,638,> 100%
State,Connecticut,All,2019-20,1,5.3,1,33,638,> 100%
State,Connecticut,All,2019-20,2,8.5,5,48,622,> 100%
State,Connecticut,All,2019-20,3,7.1,6,39,637,> 100%
State,Connecticut,All,2019-20,4,5.6,7,29,648,> 100%
State,Connecticut,All,2019-20,5,7.9,11,42,669,> 100%
State,Connecticut,All,2019-20,6,6.9,6,38,640,> 100%
State,Connecticut,All,2019-20,7,7.3,13,33,627,> 100%
State,Connecticut,All,2019-20,8,6.5,11,31,647,> 100%
State,Connecticut,All,2019-20,9,10.4,8,57,623,> 100%
State,Connecticut,All,2019-20,10,6.5,2,39,633,> 100%
State,Connecticut,All,2019-20,11,6.6,6,35,622,> 100%
State,Connecticut,All,2019-20,12,8.2,5,49,655,> 100%
State,Connecticut,All,2019-20,13,7.4,3,51,734,> 100%
State,Connecticut,All,2019-20,14,9.8,1,83,856,> 100%
State,Connecticut,All,2019-20,15,13.4,3,160,"1,218",> 100%
State,Connecticut,All,2019-20,16,12.4,3,164,"1,351",> 100%
State,Connecticut,All,2019-20,17,14.5,1,191,"1,323",> 100%
State,Connecticut,All,2019-20,18,14.2,0,163,"1,144",> 100%
State,Connecticut,All,2019-20,19,14.7,0,152,"1,031",> 100%
State,Connecticut,All,2019-20,20,12.4,0,116,934,> 100%
State,Connecticut,All,2019-20,21,11.1,1,88,805,> 100%
State,Connecticut,All,2019-20,22,9,0,67,747,> 100%
State,Connecticut,All,2019-20,23,7.6,0,47,617,> 100%
State,Connecticut,All,2019-20,24,5.7,0,32,562,96.7%
State,Connecticut,All,2019-20,25,6.3,0,33,521,89.7%
State,Connecticut,All,2019-20,26,6.9,0,39,563,96.9%
State,Connecticut,All,2019-20,27,3.9,0,16,414,71.3%
State,Connecticut,All,2019-20,28,4.4,0,14,316,54.4%
State,Connecticut,All,2019-20,29,4.6,0,9,196,33.7%
State,Connecticut,All,2019-20,30,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2019-20,31,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2019-20,32,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2019-20,33,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Delaware,All,2019-20,40,3.9,0,7,180,> 100%
State,Delaware,All,2019-20,41,6.5,0,11,170,> 100%
State,Delaware,All,2019-20,42,5.3,0,9,169,> 100%
State,Delaware,All,2019-20,43,2.3,0,4,171,> 100%
State,Delaware,All,2019-20,44,6.3,0,10,158,96.3%
State,Delaware,All,2019-20,45,5.1,0,9,176,> 100%
State,Delaware,All,2019-20,46,4.8,0,8,166,> 100%
State,Delaware,All,2019-20,47,4.1,0,7,170,> 100%
State,Delaware,All,2019-20,48,4.5,0,8,177,> 100%
State,Delaware,All,2019-20,49,6.4,0,13,203,> 100%
State,Delaware,All,2019-20,50,2.9,0,6,207,> 100%
State,Delaware,All,2019-20,51,5,0,9,179,> 100%
State,Delaware,All,2019-20,52,5.2,0,10,193,> 100%
State,Delaware,All,2019-20,1,3.4,0,7,207,> 100%
State,Delaware,All,2019-20,2,4.3,0,8,186,> 100%
State,Delaware,All,2019-20,3,6,3,8,182,> 100%
State,Delaware,All,2019-20,4,5.4,3,8,203,> 100%
State,Delaware,All,2019-20,5,7.7,0,15,195,> 100%
State,Delaware,All,2019-20,6,3.5,3,4,198,> 100%
State,Delaware,All,2019-20,7,3.3,0,7,210,> 100%
State,Delaware,All,2019-20,8,6.3,1,11,190,> 100%
State,Delaware,All,2019-20,9,5.5,1,8,163,99.4%
State,Delaware,All,2019-20,10,7.7,2,14,209,> 100%
State,Delaware,All,2019-20,11,4.3,1,7,185,> 100%
State,Delaware,All,2019-20,12,9,2,18,221,> 100%
State,Delaware,All,2019-20,13,9,2,16,200,> 100%
State,Delaware,All,2019-20,14,9.3,1,19,215,> 100%
State,Delaware,All,2019-20,15,9.9,0,22,222,> 100%
State,Delaware,All,2019-20,16,12.1,0,27,224,> 100%
State,Delaware,All,2019-20,17,13.2,0,37,281,> 100%
State,Delaware,All,2019-20,18,16.1,0,41,255,> 100%
State,Delaware,All,2019-20,19,14,0,37,264,> 100%
State,Delaware,All,2019-20,20,10,0,27,269,> 100%
State,Delaware,All,2019-20,21,11,0,25,227,> 100%
State,Delaware,All,2019-20,22,11.8,0,25,212,> 100%
State,Delaware,All,2019-20,23,8.8,0,16,181,> 100%
State,Delaware,All,2019-20,24,5.3,0,10,189,> 100%
State,Delaware,All,2019-20,25,5.2,0,8,155,94.5%
State,Delaware,All,2019-20,26,5.6,0,11,196,> 100%
State,Delaware,All,2019-20,27,7.9,0,15,191,> 100%
State,Delaware,All,2019-20,28,6.3,0,12,190,> 100%
State,Delaware,All,2019-20,29,5.5,0,10,183,> 100%
State,Delaware,All,2019-20,30,4,0,7,174,> 100%
State,Delaware,All,2019-20,31,2,0,3,148,90.2%
State,Delaware,All,2019-20,32,1.9,0,2,105,64%
State,Delaware,All,2019-20,33,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,District of Columbia,All,2019-20,40,4.9,0,4,82,88.1%
State,District of Columbia,All,2019-20,41,5.8,0,6,104,> 100%
State,District of Columbia,All,2019-20,42,3.7,0,4,107,> 100%
State,District of Columbia,All,2019-20,43,5.4,0,6,111,> 100%
State,District of Columbia,All,2019-20,44,9.9,0,11,111,> 100%
State,District of Columbia,All,2019-20,45,5.6,0,6,108,> 100%
State,District of Columbia,All,2019-20,46,6,0,5,84,90.2%
State,District of Columbia,All,2019-20,47,3.4,0,3,87,93.4%
State,District of Columbia,All,2019-20,48,5.4,0,6,112,> 100%
State,District of Columbia,All,2019-20,49,5,0,5,101,> 100%
State,District of Columbia,All,2019-20,50,3.9,0,4,102,> 100%
State,District of Columbia,All,2019-20,51,5.5,0,5,91,97.7%
State,District of Columbia,All,2019-20,52,7.1,1,8,127,> 100%
State,District of Columbia,All,2019-20,1,8.4,1,7,95,> 100%
State,District of Columbia,All,2019-20,2,4.1,0,4,98,> 100%
State,District of Columbia,All,2019-20,3,8.8,2,7,102,> 100%
State,District of Columbia,All,2019-20,4,8.8,0,9,102,> 100%
State,District of Columbia,All,2019-20,5,9,0,11,122,> 100%
State,District of Columbia,All,2019-20,6,7.2,0,8,111,> 100%
State,District of Columbia,All,2019-20,7,8.9,0,9,101,> 100%
State,District of Columbia,All,2019-20,8,7.3,1,6,96,> 100%
State,District of Columbia,All,2019-20,9,5,0,6,120,> 100%
State,District of Columbia,All,2019-20,10,10.5,0,10,95,> 100%
State,District of Columbia,All,2019-20,11,4.6,1,3,87,93.4%
State,District of Columbia,All,2019-20,12,10.5,1,10,105,> 100%
State,District of Columbia,All,2019-20,13,14.5,2,14,110,> 100%
State,District of Columbia,All,2019-20,14,20.5,0,26,127,> 100%
State,District of Columbia,All,2019-20,15,26.4,1,47,182,> 100%
State,District of Columbia,All,2019-20,16,30.3,0,54,178,> 100%
State,District of Columbia,All,2019-20,17,38.8,1,80,209,> 100%
State,District of Columbia,All,2019-20,18,37.2,0,71,191,> 100%
State,District of Columbia,All,2019-20,19,37,0,74,200,> 100%
State,District of Columbia,All,2019-20,20,42.3,0,63,149,> 100%
State,District of Columbia,All,2019-20,21,27.8,1,41,151,> 100%
State,District of Columbia,All,2019-20,22,24.8,0,36,145,> 100%
State,District of Columbia,All,2019-20,23,22.1,0,25,113,> 100%
State,District of Columbia,All,2019-20,24,20.3,0,27,133,> 100%
State,District of Columbia,All,2019-20,25,24.5,0,27,110,> 100%
State,District of Columbia,All,2019-20,26,22.7,0,22,97,> 100%
State,District of Columbia,All,2019-20,27,12.9,0,13,101,> 100%
State,District of Columbia,All,2019-20,28,5.5,0,6,109,> 100%
State,District of Columbia,All,2019-20,29,6.3,0,6,95,> 100%
State,District of Columbia,All,2019-20,30,4.7,0,4,86,92.4%
State,District of Columbia,All,2019-20,31,5.7,0,5,87,93.4%
State,District of Columbia,All,2019-20,32,3.2,0,2,62,66.6%
State,District of Columbia,All,2019-20,33,0,0,0,24,25.8%
State,Florida,All,2019-20,40,4.8,0,184,"3,838",> 100%
State,Florida,All,2019-20,41,4.6,0,179,"3,869",> 100%
State,Florida,All,2019-20,42,5.2,3,193,"3,786",> 100%
State,Florida,All,2019-20,43,5.8,3,214,"3,722",> 100%
State,Florida,All,2019-20,44,6,6,226,"3,876",> 100%
State,Florida,All,2019-20,45,6.1,4,236,"3,963",> 100%
State,Florida,All,2019-20,46,5.1,10,197,"4,034",> 100%
State,Florida,All,2019-20,47,5.1,3,199,"3,984",> 100%
State,Florida,All,2019-20,48,5.2,7,201,"4,018",> 100%
State,Florida,All,2019-20,49,6,6,244,"4,187",> 100%
State,Florida,All,2019-20,50,5.5,6,229,"4,243",> 100%
State,Florida,All,2019-20,51,5.7,10,222,"4,083",> 100%
State,Florida,All,2019-20,52,6.4,12,261,"4,256",> 100%
State,Florida,All,2019-20,1,6.5,30,246,"4,239",> 100%
State,Florida,All,2019-20,2,6.7,27,261,"4,310",> 100%
