AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Arizona,All,2020-21,53,14.5,0,79,545,52.6%
State,Arkansas,All,2020-21,40,13.1,0,102,778,> 100%
State,Arkansas,All,2020-21,41,14,0,111,792,> 100%
State,Arkansas,All,2020-21,42,14.5,1,112,782,> 100%
State,Arkansas,All,2020-21,43,15.1,0,119,788,> 100%
State,Arkansas,All,2020-21,44,12.6,2,96,775,> 100%
State,Arkansas,All,2020-21,45,11.7,1,97,837,> 100%
State,Arkansas,All,2020-21,46,12.6,0,109,863,> 100%
State,Arkansas,All,2020-21,47,13.3,0,112,845,> 100%
State,Arkansas,All,2020-21,48,15.4,0,123,797,> 100%
State,Arkansas,All,2020-21,49,15.6,2,135,877,> 100%
State,Arkansas,All,2020-21,50,12.8,0,97,758,> 100%
State,Arkansas,All,2020-21,51,11.8,1,64,552,92.1%
State,Arkansas,All,2020-21,52,12,0,49,409,68.2%
State,Arkansas,All,2020-21,53,10,1,19,200,33.4%
State,California,All,2020-21,40,8.5,0,476,"5,628",> 100%
State,California,All,2020-21,41,9.2,1,509,"5,520",> 100%
State,California,All,2020-21,42,7.9,1,437,"5,558",> 100%
State,California,All,2020-21,43,7.9,0,418,"5,314",> 100%
State,California,All,2020-21,44,7.9,0,432,"5,475",> 100%
State,California,All,2020-21,45,8.2,0,473,"5,785",> 100%
State,California,All,2020-21,46,8.5,0,506,"5,922",> 100%
State,California,All,2020-21,47,10.7,2,665,"6,240",> 100%
State,California,All,2020-21,48,12.1,1,745,"6,185",> 100%
State,California,All,2020-21,49,14.3,0,947,"6,606",> 100%
State,California,All,2020-21,50,15.2,2,981,"6,485",> 100%
State,California,All,2020-21,51,13.4,0,657,"4,887",99.4%
State,California,All,2020-21,52,12.2,0,437,"3,594",73.1%
State,California,All,2020-21,53,11.3,0,166,"1,467",29.8%
State,Colorado,All,2020-21,40,5.9,0,45,764,> 100%
State,Colorado,All,2020-21,41,6,0,47,783,> 100%
State,Colorado,All,2020-21,42,7.1,0,61,858,> 100%
State,Colorado,All,2020-21,43,7.3,0,62,855,> 100%
State,Colorado,All,2020-21,44,7.5,0,66,878,> 100%
State,Colorado,All,2020-21,45,10.3,0,101,982,> 100%
State,Colorado,All,2020-21,46,13.3,0,133,998,> 100%
State,Colorado,All,2020-21,47,11.4,0,124,"1,090",> 100%
State,Colorado,All,2020-21,48,15.3,0,178,"1,167",> 100%
State,Colorado,All,2020-21,49,21.2,0,245,"1,158",> 100%
State,Colorado,All,2020-21,50,17.1,1,174,"1,024",> 100%
State,Colorado,All,2020-21,51,11.2,0,75,670,96.8%
State,Colorado,All,2020-21,52,6,0,27,450,65%
State,Colorado,All,2020-21,53,8.1,0,20,246,35.5%
State,Connecticut,All,2020-21,40,3.8,0,23,606,> 100%
State,Connecticut,All,2020-21,41,4.7,0,29,616,> 100%
State,Connecticut,All,2020-21,42,6,0,35,581,100%
State,Connecticut,All,2020-21,43,5.1,0,33,642,> 100%
State,Connecticut,All,2020-21,44,7.8,0,45,580,99.8%
State,Connecticut,All,2020-21,45,7.3,0,42,572,98.4%
State,Connecticut,All,2020-21,46,8.7,0,50,576,99.1%
State,Connecticut,All,2020-21,47,10.4,0,63,604,> 100%
State,Connecticut,All,2020-21,48,10.8,0,60,556,95.7%
State,Connecticut,All,2020-21,49,13.8,0,39,283,48.7%
State,Connecticut,All,2020-21,50,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2020-21,51,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2020-21,52,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Connecticut,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Delaware,All,2020-21,40,7.6,0,15,198,> 100%
State,Delaware,All,2020-21,41,6.6,0,13,198,> 100%
State,Delaware,All,2020-21,42,4.7,0,9,193,> 100%
State,Delaware,All,2020-21,43,4.9,0,10,206,> 100%
State,Delaware,All,2020-21,44,6.2,0,11,177,> 100%
State,Delaware,All,2020-21,45,5.6,0,9,160,97.6%
State,Delaware,All,2020-21,46,8.8,0,13,148,90.2%
State,Delaware,All,2020-21,47,7,0,13,186,> 100%
State,Delaware,All,2020-21,48,6.5,0,10,155,94.5%
State,Delaware,All,2020-21,49,6.7,0,11,165,> 100%
State,Delaware,All,2020-21,50,5.6,0,10,178,> 100%
State,Delaware,All,2020-21,51,6,0,9,149,90.9%
State,Delaware,All,2020-21,52,5.6,0,5,90,54.9%
State,Delaware,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,District of Columbia,All,2020-21,40,10.8,0,10,93,99.9%
State,District of Columbia,All,2020-21,41,10.7,0,12,112,> 100%
State,District of Columbia,All,2020-21,42,5.4,0,5,93,99.9%
State,District of Columbia,All,2020-21,43,10.5,0,10,95,> 100%
State,District of Columbia,All,2020-21,44,9.7,0,10,103,> 100%
State,District of Columbia,All,2020-21,45,12.5,1,11,96,> 100%
State,District of Columbia,All,2020-21,46,7.5,0,8,107,> 100%
State,District of Columbia,All,2020-21,47,16.7,0,20,120,> 100%
State,District of Columbia,All,2020-21,48,15.4,0,14,91,97.7%
State,District of Columbia,All,2020-21,49,16.8,0,18,107,> 100%
State,District of Columbia,All,2020-21,50,7.8,0,8,103,> 100%
State,District of Columbia,All,2020-21,51,12.5,0,6,48,51.6%
State,District of Columbia,All,2020-21,52,3.6,0,1,28,30.1%
State,District of Columbia,All,2020-21,53,0,0,0,21,22.6%
State,Florida,All,2020-21,40,9,1,389,"4,338",> 100%
State,Florida,All,2020-21,41,9.2,0,414,"4,494",> 100%
State,Florida,All,2020-21,42,9.7,0,423,"4,355",> 100%
State,Florida,All,2020-21,43,8.9,1,382,"4,318",> 100%
State,Florida,All,2020-21,44,9.3,0,395,"4,235",> 100%
State,Florida,All,2020-21,45,9.6,4,406,"4,284",> 100%
State,Florida,All,2020-21,46,10.6,2,469,"4,453",> 100%
State,Florida,All,2020-21,47,10.8,1,482,"4,482",> 100%
State,Florida,All,2020-21,48,12.3,2,554,"4,529",> 100%
State,Florida,All,2020-21,49,12.5,9,582,"4,711",> 100%
State,Florida,All,2020-21,50,12,2,554,"4,636",> 100%
State,Florida,All,2020-21,51,9.6,2,336,"3,521",95.9%
State,Florida,All,2020-21,52,6.9,0,181,"2,633",71.7%
State,Florida,All,2020-21,53,6.7,0,99,"1,474",40.2%
State,Georgia,All,2020-21,40,7.4,0,138,"1,865",> 100%
State,Georgia,All,2020-21,41,8.1,0,149,"1,829",> 100%
State,Georgia,All,2020-21,42,9.2,2,168,"1,846",> 100%
State,Georgia,All,2020-21,43,7.9,1,145,"1,844",> 100%
State,Georgia,All,2020-21,44,9.5,0,174,"1,837",> 100%
State,Georgia,All,2020-21,45,8.7,0,162,"1,870",> 100%
State,Georgia,All,2020-21,46,10.1,1,190,"1,888",> 100%
State,Georgia,All,2020-21,47,10.3,0,180,"1,755",> 100%
State,Georgia,All,2020-21,48,9.4,1,161,"1,728",> 100%
State,Georgia,All,2020-21,49,10.9,0,189,"1,736",> 100%
State,Georgia,All,2020-21,50,11,0,163,"1,486",98%
State,Georgia,All,2020-21,51,8,1,85,"1,081",71.3%
State,Georgia,All,2020-21,52,9.3,0,60,645,42.5%
State,Georgia,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Hawaii,All,2020-21,40,10.7,1,22,215,> 100%
State,Hawaii,All,2020-21,41,9.5,0,22,232,> 100%
State,Hawaii,All,2020-21,42,8.1,0,19,234,> 100%
State,Hawaii,All,2020-21,43,4.7,0,11,233,> 100%
State,Hawaii,All,2020-21,44,8.5,0,20,236,> 100%
State,Hawaii,All,2020-21,45,6.5,0,15,231,> 100%
State,Hawaii,All,2020-21,46,5.7,0,14,245,> 100%
State,Hawaii,All,2020-21,47,7.8,0,17,217,> 100%
State,Hawaii,All,2020-21,48,7.1,0,15,210,> 100%
State,Hawaii,All,2020-21,49,9.2,0,21,228,> 100%
State,Hawaii,All,2020-21,50,4,0,8,201,96.2%
State,Hawaii,All,2020-21,51,2.5,0,5,197,94.2%
State,Hawaii,All,2020-21,52,3.9,0,5,129,61.7%
State,Hawaii,All,2020-21,53,0,0,0,62,29.7%
State,Idaho,All,2020-21,40,6.3,0,20,316,> 100%
State,Idaho,All,2020-21,41,5.5,0,16,291,> 100%
State,Idaho,All,2020-21,42,7.3,1,23,327,> 100%
State,Idaho,All,2020-21,43,9.6,1,31,335,> 100%
State,Idaho,All,2020-21,44,12.7,1,43,347,> 100%
State,Idaho,All,2020-21,45,11.8,0,43,364,> 100%
State,Idaho,All,2020-21,46,11.1,0,46,416,> 100%
State,Idaho,All,2020-21,47,13.6,0,52,383,> 100%
State,Idaho,All,2020-21,48,13.5,0,57,421,> 100%
State,Idaho,All,2020-21,49,13.7,0,52,379,> 100%
State,Idaho,All,2020-21,50,12.3,0,36,292,> 100%
State,Idaho,All,2020-21,51,5.9,0,12,203,81%
State,Idaho,All,2020-21,52,6.5,1,8,138,55.1%
State,Idaho,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Illinois,All,2020-21,40,8.1,1,179,"2,217",> 100%
State,Illinois,All,2020-21,41,8.6,0,206,"2,403",> 100%
State,Illinois,All,2020-21,42,9.4,1,219,"2,340",> 100%
State,Illinois,All,2020-21,43,10.8,2,251,"2,349",> 100%
State,Illinois,All,2020-21,44,10.2,1,256,"2,511",> 100%
State,Illinois,All,2020-21,45,12.8,0,354,"2,757",> 100%
State,Illinois,All,2020-21,46,14.8,0,439,"2,972",> 100%
State,Illinois,All,2020-21,47,18.1,0,590,"3,264",> 100%
State,Illinois,All,2020-21,48,18.1,0,580,"3,207",> 100%
State,Illinois,All,2020-21,49,18.3,1,595,"3,262",> 100%
State,Illinois,All,2020-21,50,16.3,1,519,"3,185",> 100%
State,Illinois,All,2020-21,51,13.1,0,295,"2,253",> 100%
State,Illinois,All,2020-21,52,8.8,0,131,"1,497",73.5%
State,Illinois,All,2020-21,53,7.2,0,30,419,20.6%
State,Indiana,All,2020-21,40,10.1,0,137,"1,361",> 100%
State,Indiana,All,2020-21,41,9.5,0,133,"1,396",> 100%
State,Indiana,All,2020-21,42,11.4,0,169,"1,482",> 100%
State,Indiana,All,2020-21,43,10.5,0,155,"1,479",> 100%
State,Indiana,All,2020-21,44,13.4,0,206,"1,540",> 100%
State,Indiana,All,2020-21,45,13.3,1,207,"1,566",> 100%
State,Indiana,All,2020-21,46,14.2,0,231,"1,629",> 100%
State,Indiana,All,2020-21,47,16.9,1,305,"1,809",> 100%
State,Indiana,All,2020-21,48,18.2,1,336,"1,848",> 100%
State,Indiana,All,2020-21,49,19.3,1,323,"1,677",> 100%
State,Indiana,All,2020-21,50,17.2,0,261,"1,518",> 100%
State,Indiana,All,2020-21,51,11.6,0,104,900,75%
State,Indiana,All,2020-21,52,9.3,0,56,599,49.9%
State,Indiana,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Iowa,All,2020-21,40,7.8,0,53,682,> 100%
State,Iowa,All,2020-21,41,8.7,0,64,736,> 100%
State,Iowa,All,2020-21,42,11.2,0,78,694,> 100%
State,Iowa,All,2020-21,43,10.2,1,74,737,> 100%
State,Iowa,All,2020-21,44,9.3,0,70,749,> 100%
State,Iowa,All,2020-21,45,14.1,0,119,845,> 100%
State,Iowa,All,2020-21,46,15.3,0,136,890,> 100%
State,Iowa,All,2020-21,47,19.1,1,186,977,> 100%
State,Iowa,All,2020-21,48,19.9,0,188,944,> 100%
State,Iowa,All,2020-21,49,21.3,0,200,937,> 100%
State,Iowa,All,2020-21,50,16.6,0,135,811,> 100%
State,Iowa,All,2020-21,51,10,0,49,490,86.6%
State,Iowa,All,2020-21,52,6.9,0,22,321,56.8%
State,Iowa,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Kansas,All,2020-21,40,8.7,0,53,606,> 100%
State,Kansas,All,2020-21,41,9.1,0,60,660,> 100%
State,Kansas,All,2020-21,42,10.4,0,67,644,> 100%
State,Kansas,All,2020-21,43,11.5,0,77,667,> 100%
State,Kansas,All,2020-21,44,12.1,1,73,612,> 100%
State,Kansas,All,2020-21,45,12.4,0,85,687,> 100%
State,Kansas,All,2020-21,46,15.3,0,110,720,> 100%
State,Kansas,All,2020-21,47,16.6,0,129,778,> 100%
State,Kansas,All,2020-21,48,17,1,137,812,> 100%
State,Kansas,All,2020-21,49,19.5,0,163,836,> 100%
State,Kansas,All,2020-21,50,19,0,151,796,> 100%
State,Kansas,All,2020-21,51,13.2,0,86,651,> 100%
State,Kansas,All,2020-21,52,7.8,0,32,411,81.9%
State,Kansas,All,2020-21,53,10.8,0,25,232,46.2%
State,Kentucky,All,2020-21,40,8.8,1,87,"1,000",> 100%
State,Kentucky,All,2020-21,41,9,0,94,"1,049",> 100%
State,Kentucky,All,2020-21,42,12.3,0,135,"1,098",> 100%
State,Kentucky,All,2020-21,43,11.2,0,127,"1,137",> 100%
State,Kentucky,All,2020-21,44,11.6,1,124,"1,080",> 100%
State,Kentucky,All,2020-21,45,12,0,135,"1,123",> 100%
State,Kentucky,All,2020-21,46,14.5,1,160,"1,112",> 100%
State,Kentucky,All,2020-21,47,17.1,1,195,"1,147",> 100%
State,Kentucky,All,2020-21,48,15,0,169,"1,128",> 100%
State,Kentucky,All,2020-21,49,17.2,0,172,"1,001",> 100%
State,Kentucky,All,2020-21,50,12.7,0,105,825,93.2%
State,Kentucky,All,2020-21,51,8.4,0,39,466,52.6%
State,Kentucky,All,2020-21,52,7.6,0,18,237,26.8%
State,Kentucky,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Louisiana,All,2020-21,40,7.9,0,80,"1,012",> 100%
State,Louisiana,All,2020-21,41,8,0,80,"1,006",> 100%
State,Louisiana,All,2020-21,42,8,0,76,952,> 100%
State,Louisiana,All,2020-21,43,7.7,0,74,965,> 100%
State,Louisiana,All,2020-21,44,7.9,0,70,883,> 100%
State,Louisiana,All,2020-21,45,8.3,0,79,952,> 100%
State,Louisiana,All,2020-21,46,7.1,0,67,945,> 100%
State,Louisiana,All,2020-21,47,8.6,0,80,925,> 100%
State,Louisiana,All,2020-21,48,10.8,1,97,909,> 100%
State,Louisiana,All,2020-21,49,11,1,91,836,99%
State,Louisiana,All,2020-21,50,9.1,0,68,744,88.1%
State,Louisiana,All,2020-21,51,10.6,0,54,511,60.5%
State,Louisiana,All,2020-21,52,8.3,0,31,372,44%
State,Louisiana,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Maine,All,2020-21,40,4.2,0,12,287,> 100%
State,Maine,All,2020-21,41,8,0,24,299,> 100%
State,Maine,All,2020-21,42,4.4,0,12,273,> 100%
State,Maine,All,2020-21,43,4,0,11,277,> 100%
State,Maine,All,2020-21,44,5.4,0,15,278,> 100%
State,Maine,All,2020-21,45,6.3,0,21,336,> 100%
State,Maine,All,2020-21,46,8.7,0,28,323,> 100%
State,Maine,All,2020-21,47,8.1,1,24,307,> 100%
State,Maine,All,2020-21,48,6.7,0,23,345,> 100%
State,Maine,All,2020-21,49,6.6,1,22,350,> 100%
State,Maine,All,2020-21,50,8,0,28,350,> 100%
State,Maine,All,2020-21,51,7.5,0,23,305,> 100%
State,Maine,All,2020-21,52,5.6,0,14,248,92%
State,Maine,All,2020-21,53,8.3,0,12,145,53.8%
State,Maryland,All,2020-21,40,5.9,0,65,"1,097",> 100%
State,Maryland,All,2020-21,41,8.6,0,93,"1,086",> 100%
State,Maryland,All,2020-21,42,7.4,1,77,"1,053",> 100%
State,Maryland,All,2020-21,43,8.5,1,91,"1,083",> 100%
State,Maryland,All,2020-21,44,7.7,0,83,"1,076",> 100%
State,Maryland,All,2020-21,45,7.2,0,79,"1,097",> 100%
State,Maryland,All,2020-21,46,8.9,0,100,"1,122",> 100%
State,Maryland,All,2020-21,47,9.4,1,112,"1,205",> 100%
State,Maryland,All,2020-21,48,13.2,0,149,"1,126",> 100%
State,Maryland,All,2020-21,49,11.7,0,141,"1,201",> 100%
State,Maryland,All,2020-21,50,14,0,175,"1,249",> 100%
State,Maryland,All,2020-21,51,12.5,0,126,"1,007",> 100%
State,Maryland,All,2020-21,52,6.2,0,40,648,71.5%
State,Maryland,All,2020-21,53,6.6,0,35,527,58.1%
State,Massachusetts,All,2020-21,40,6.4,0,69,"1,075",99.7%
State,Massachusetts,All,2020-21,41,7.4,1,79,"1,080",> 100%
State,Massachusetts,All,2020-21,42,6.7,0,75,"1,126",> 100%
State,Massachusetts,All,2020-21,43,6,0,71,"1,178",> 100%
State,Massachusetts,All,2020-21,44,8,0,85,"1,067",99%
State,Massachusetts,All,2020-21,45,8.5,2,100,"1,193",> 100%
State,Massachusetts,All,2020-21,46,9.2,1,109,"1,196",> 100%
State,Massachusetts,All,2020-21,47,7.8,2,91,"1,186",> 100%
State,Massachusetts,All,2020-21,48,11,1,132,"1,211",> 100%
State,Massachusetts,All,2020-21,49,11.8,0,150,"1,272",> 100%
State,Massachusetts,All,2020-21,50,13.1,1,165,"1,266",> 100%
State,Massachusetts,All,2020-21,51,10.4,0,113,"1,089",> 100%
State,Massachusetts,All,2020-21,52,7.4,0,68,918,85.2%
State,Massachusetts,All,2020-21,53,8.8,0,38,432,40.1%
State,Michigan,All,2020-21,40,5.7,1,116,"2,039",> 100%
State,Michigan,All,2020-21,41,6.3,0,137,"2,172",> 100%
State,Michigan,All,2020-21,42,7.3,0,149,"2,047",> 100%
State,Michigan,All,2020-21,43,7.6,0,167,"2,205",> 100%
State,Michigan,All,2020-21,44,7.2,1,157,"2,182",> 100%
State,Michigan,All,2020-21,45,10.9,2,253,"2,332",> 100%
State,Michigan,All,2020-21,46,13.5,0,328,"2,434",> 100%
State,Michigan,All,2020-21,47,14.8,0,385,"2,608",> 100%
State,Michigan,All,2020-21,48,17.3,2,454,"2,633",> 100%
State,Michigan,All,2020-21,49,17.1,1,467,"2,730",> 100%
State,Michigan,All,2020-21,50,18,1,485,"2,696",> 100%
State,Michigan,All,2020-21,51,12.7,0,223,"1,750",96.2%
State,Michigan,All,2020-21,52,5.4,1,52,976,53.7%
State,Michigan,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Minnesota,All,2020-21,40,8.2,0,73,885,> 100%
State,Minnesota,All,2020-21,41,7.2,0,72,998,> 100%
State,Minnesota,All,2020-21,42,7.1,0,67,946,> 100%
State,Minnesota,All,2020-21,43,8.9,0,92,"1,030",> 100%
State,Minnesota,All,2020-21,44,9.5,0,100,"1,058",> 100%
State,Minnesota,All,2020-21,45,11.2,1,124,"1,116",> 100%
State,Minnesota,All,2020-21,46,12.9,0,152,"1,179",> 100%
State,Minnesota,All,2020-21,47,18,1,232,"1,298",> 100%
State,Minnesota,All,2020-21,48,15.7,1,213,"1,364",> 100%
State,Minnesota,All,2020-21,49,17.4,0,222,"1,279",> 100%
State,Minnesota,All,2020-21,50,17.4,1,222,"1,284",> 100%
State,Minnesota,All,2020-21,51,14.1,0,129,912,> 100%
State,Minnesota,All,2020-21,52,6.8,0,36,528,65.1%
State,Minnesota,All,2020-21,53,3.3,0,16,480,59.2%
State,Mississippi,All,2020-21,40,12.4,0,90,725,> 100%
State,Mississippi,All,2020-21,41,11.2,0,85,760,> 100%
State,Mississippi,All,2020-21,42,13,0,88,677,> 100%
State,Mississippi,All,2020-21,43,11.4,0,83,728,> 100%
State,Mississippi,All,2020-21,44,12.5,0,90,718,> 100%
State,Mississippi,All,2020-21,45,13.6,0,99,728,> 100%
State,Mississippi,All,2020-21,46,11.8,0,94,794,> 100%
State,Mississippi,All,2020-21,47,15.6,1,122,788,> 100%
State,Mississippi,All,2020-21,48,16.1,1,125,782,> 100%
State,Mississippi,All,2020-21,49,17.1,0,137,799,> 100%
State,Mississippi,All,2020-21,50,18.8,0,160,849,> 100%
State,Mississippi,All,2020-21,51,12,1,75,631,> 100%
State,Mississippi,All,2020-21,52,11,1,53,491,81.7%
State,Mississippi,All,2020-21,53,9.2,0,28,303,50.4%
State,Missouri,All,2020-21,40,9.4,0,135,"1,438",> 100%
State,Missouri,All,2020-21,41,9.2,0,134,"1,456",> 100%
State,Missouri,All,2020-21,42,9.5,0,138,"1,450",> 100%
State,Missouri,All,2020-21,43,10.2,0,153,"1,504",> 100%
State,Missouri,All,2020-21,44,12.4,0,187,"1,506",> 100%
State,Missouri,All,2020-21,45,12.2,0,205,"1,680",> 100%
State,Missouri,All,2020-21,46,14.7,0,252,"1,712",> 100%
State,Missouri,All,2020-21,47,17.8,2,304,"1,715",> 100%
State,Missouri,All,2020-21,48,18,0,303,"1,686",> 100%
State,Missouri,All,2020-21,49,18.3,0,308,"1,683",> 100%
State,Missouri,All,2020-21,50,17.4,0,262,"1,506",> 100%
State,Missouri,All,2020-21,51,11.4,1,119,"1,055",92.7%
State,Missouri,All,2020-21,52,9.2,0,67,730,64.1%
State,Missouri,All,2020-21,53,9.7,0,37,381,33.5%
State,Montana,All,2020-21,40,10.7,0,26,244,> 100%
State,Montana,All,2020-21,41,14.5,0,41,282,> 100%
State,Montana,All,2020-21,42,11.2,0,30,269,> 100%
State,Montana,All,2020-21,43,16.7,0,50,300,> 100%
State,Montana,All,2020-21,44,19,0,60,315,> 100%
State,Montana,All,2020-21,45,14.4,0,43,299,> 100%
State,Montana,All,2020-21,46,16,0,52,325,> 100%
State,Montana,All,2020-21,47,20.7,0,67,324,> 100%
State,Montana,All,2020-21,48,16.6,0,49,296,> 100%
State,Montana,All,2020-21,49,20.2,0,52,257,> 100%
State,Montana,All,2020-21,50,15.4,0,39,254,> 100%
State,Montana,All,2020-21,51,11,0,17,155,83.2%
State,Montana,All,2020-21,52,4.3,0,4,92,49.4%
State,Montana,All,2020-21,53,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Nebraska,All,2020-21,40,9.3,0,35,377,> 100%
State,Nebraska,All,2020-21,41,9.2,0,36,391,> 100%
State,Nebraska,All,2020-21,42,9.3,0,36,387,> 100%
State,Nebraska,All,2020-21,43,9.9,0,41,416,> 100%
State,Nebraska,All,2020-21,44,10.2,0,45,440,> 100%
State,Nebraska,All,2020-21,45,15,0,73,487,> 100%
State,Nebraska,All,2020-21,46,20.2,0,107,531,> 100%
State,Nebraska,All,2020-21,47,17.4,0,97,557,> 100%
State,Nebraska,All,2020-21,48,20.5,1,106,521,> 100%
State,Nebraska,All,2020-21,49,17.9,0,86,481,> 100%
State,Nebraska,All,2020-21,50,15.1,0,61,405,> 100%
State,Nebraska,All,2020-21,51,8.8,0,23,261,83.6%
State,Nebraska,All,2020-21,52,8.7,0,15,172,55.1%
State,Nebraska,All,2020-21,53,11.3,0,8,71,22.7%
State,Nevada,All,2020-21,40,11.1,0,61,550,> 100%
State,Nevada,All,2020-21,41,9.8,0,53,542,> 100%
State,Nevada,All,2020-21,42,8.9,0,45,504,> 100%
State,Nevada,All,2020-21,43,11.6,0,60,518,> 100%
State,Nevada,All,2020-21,44,11.5,0,65,567,> 100%
State,Nevada,All,2020-21,45,11.9,0,64,538,> 100%
State,Nevada,All,2020-21,46,13.9,0,83,596,> 100%
State,Nevada,All,2020-21,47,20.1,0,120,598,> 100%
State,Nevada,All,2020-21,48,21.9,0,149,681,> 100%
State,Nevada,All,2020-21,49,25.2,1,174,695,> 100%
State,Nevada,All,2020-21,50,25,0,180,719,> 100%
State,Nevada,All,2020-21,51,20.1,0,94,467,> 100%
State,Nevada,All,2020-21,52,18.2,0,59,325,74%
State,Nevada,All,2020-21,53,20.4,0,32,157,35.8%
State,New Hampshire,All,2020-21,40,4.7,0,11,233,> 100%
State,New Hampshire,All,2020-21,41,3.1,0,8,262,> 100%
State,New Hampshire,All,2020-21,42,3.9,0,10,257,> 100%
State,New Hampshire,All,2020-21,43,5.2,0,12,231,> 100%
State,New Hampshire,All,2020-21,44,5.1,0,13,256,> 100%
State,New Hampshire,All,2020-21,45,4.5,0,12,265,> 100%
State,New Hampshire,All,2020-21,46,5.2,0,15,289,> 100%
State,New Hampshire,All,2020-21,47,6.5,0,17,260,> 100%
State,New Hampshire,All,2020-21,48,7.9,0,22,278,> 100%
State,New Hampshire,All,2020-21,49,7,0,22,314,> 100%
State,New Hampshire,All,2020-21,50,6.9,0,21,303,> 100%
State,New Hampshire,All,2020-21,51,6.5,0,16,247,> 100%
State,New Hampshire,All,2020-21,52,2.2,0,5,224,99.1%
State,New Hampshire,All,2020-21,53,2.7,0,4,150,66.3%
State,New Jersey,All,2020-21,40,5.4,0,72,"1,339",96.4%
State,New Jersey,All,2020-21,41,6.2,0,86,"1,384",99.7%
