AREA,SUB AREA,AGE GROUP,SEASON,WEEK,PERCENT P&I,NUM INFLUENZA DEATHS,NUM PNEUMONIA DEATHS,TOTAL DEATHS,PERCENT COMPLETE
State,Delaware,All,2020-21,52,5,0,9,180,> 100%
State,Delaware,All,2020-21,53,4.8,0,8,165,> 100%
State,Delaware,All,2020-21,1,10.9,0,13,119,72.6%
State,Delaware,All,2020-21,2,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Delaware,All,2020-21,3,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,District of Columbia,All,2020-21,40,10.8,0,10,93,99.9%
State,District of Columbia,All,2020-21,41,10.7,0,12,112,> 100%
State,District of Columbia,All,2020-21,42,5.3,0,5,94,> 100%
State,District of Columbia,All,2020-21,43,10.4,0,10,96,> 100%
State,District of Columbia,All,2020-21,44,9.6,0,10,104,> 100%
State,District of Columbia,All,2020-21,45,12.1,1,11,99,> 100%
State,District of Columbia,All,2020-21,46,7.3,0,8,109,> 100%
State,District of Columbia,All,2020-21,47,15.7,0,20,127,> 100%
State,District of Columbia,All,2020-21,48,16.8,0,16,95,> 100%
State,District of Columbia,All,2020-21,49,18.5,0,22,119,> 100%
State,District of Columbia,All,2020-21,50,11.7,0,15,128,> 100%
State,District of Columbia,All,2020-21,51,22.5,0,23,102,> 100%
State,District of Columbia,All,2020-21,52,15.6,0,15,96,> 100%
State,District of Columbia,All,2020-21,53,9.6,0,9,94,> 100%
State,District of Columbia,All,2020-21,1,6.6,0,5,76,81.6%
State,District of Columbia,All,2020-21,2,8.2,0,4,49,52.6%
State,District of Columbia,All,2020-21,3,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Florida,All,2020-21,40,9,1,391,"4,342",> 100%
State,Florida,All,2020-21,41,9.3,0,417,"4,494",> 100%
State,Florida,All,2020-21,42,9.7,0,423,"4,363",> 100%
State,Florida,All,2020-21,43,8.9,1,383,"4,323",> 100%
State,Florida,All,2020-21,44,9.3,0,396,"4,239",> 100%
State,Florida,All,2020-21,45,9.6,4,406,"4,291",> 100%
State,Florida,All,2020-21,46,10.6,2,470,"4,459",> 100%
State,Florida,All,2020-21,47,10.8,1,487,"4,505",> 100%
State,Florida,All,2020-21,48,12.3,2,560,"4,562",> 100%
State,Florida,All,2020-21,49,12.6,9,596,"4,798",> 100%
State,Florida,All,2020-21,50,12.7,2,630,"4,960",> 100%
State,Florida,All,2020-21,51,12.8,4,602,"4,726",> 100%
State,Florida,All,2020-21,52,12.8,2,564,"4,424",> 100%
State,Florida,All,2020-21,53,10.4,1,446,"4,317",> 100%
State,Florida,All,2020-21,1,10.7,0,386,"3,595",97.9%
State,Florida,All,2020-21,2,9.9,0,317,"3,209",87.4%
State,Florida,All,2020-21,3,8.8,0,161,"1,837",50%
State,Georgia,All,2020-21,40,7.5,0,140,"1,877",> 100%
State,Georgia,All,2020-21,41,8.1,0,149,"1,843",> 100%
State,Georgia,All,2020-21,42,9.1,2,168,"1,858",> 100%
State,Georgia,All,2020-21,43,7.9,1,147,"1,875",> 100%
State,Georgia,All,2020-21,44,9.6,0,179,"1,868",> 100%
State,Georgia,All,2020-21,45,8.8,0,169,"1,926",> 100%
State,Georgia,All,2020-21,46,9.9,1,192,"1,944",> 100%
State,Georgia,All,2020-21,47,10.1,0,186,"1,836",> 100%
State,Georgia,All,2020-21,48,9.5,1,175,"1,851",> 100%
State,Georgia,All,2020-21,49,11.2,0,218,"1,948",> 100%
State,Georgia,All,2020-21,50,11.9,0,225,"1,894",> 100%
State,Georgia,All,2020-21,51,11.1,1,209,"1,898",> 100%
State,Georgia,All,2020-21,52,12.7,1,205,"1,620",> 100%
State,Georgia,All,2020-21,53,12.1,1,185,"1,536",> 100%
State,Georgia,All,2020-21,1,12,0,147,"1,226",80.8%
State,Georgia,All,2020-21,2,11.6,0,108,932,61.4%
State,Georgia,All,2020-21,3,11.2,0,39,349,23%
State,Hawaii,All,2020-21,40,11.2,1,23,215,> 100%
State,Hawaii,All,2020-21,41,9.5,0,22,232,> 100%
State,Hawaii,All,2020-21,42,8.1,0,19,235,> 100%
State,Hawaii,All,2020-21,43,4.7,0,11,234,> 100%
State,Hawaii,All,2020-21,44,8.4,0,20,238,> 100%
State,Hawaii,All,2020-21,45,6.5,0,15,232,> 100%
State,Hawaii,All,2020-21,46,6.1,0,15,246,> 100%
State,Hawaii,All,2020-21,47,7.8,0,17,219,> 100%
State,Hawaii,All,2020-21,48,8,0,17,213,> 100%
State,Hawaii,All,2020-21,49,9.9,0,23,232,> 100%
State,Hawaii,All,2020-21,50,5.3,0,11,208,99.5%
State,Hawaii,All,2020-21,51,4.1,0,10,242,> 100%
State,Hawaii,All,2020-21,52,6.4,0,12,188,89.9%
State,Hawaii,All,2020-21,53,4.3,0,8,186,89%
State,Hawaii,All,2020-21,1,8.7,0,14,161,77%
State,Hawaii,All,2020-21,2,6,0,10,166,79.4%
State,Hawaii,All,2020-21,3,8.1,0,7,86,41.1%
State,Idaho,All,2020-21,40,6.3,0,20,318,> 100%
State,Idaho,All,2020-21,41,5.5,0,16,292,> 100%
State,Idaho,All,2020-21,42,7.6,1,24,328,> 100%
State,Idaho,All,2020-21,43,9.6,1,31,335,> 100%
State,Idaho,All,2020-21,44,12.7,1,43,346,> 100%
State,Idaho,All,2020-21,45,11.8,0,43,364,> 100%
State,Idaho,All,2020-21,46,11.1,0,46,416,> 100%
State,Idaho,All,2020-21,47,13.5,0,52,386,> 100%
State,Idaho,All,2020-21,48,13.5,0,58,429,> 100%
State,Idaho,All,2020-21,49,13.7,0,54,395,> 100%
State,Idaho,All,2020-21,50,14.3,0,53,371,> 100%
State,Idaho,All,2020-21,51,15,1,56,381,> 100%
State,Idaho,All,2020-21,52,14.1,1,46,334,> 100%
State,Idaho,All,2020-21,53,5.1,0,11,215,85.8%
State,Idaho,All,2020-21,1,8.8,0,19,217,86.6%
State,Idaho,All,2020-21,2,6.3,0,6,95,37.9%
State,Idaho,All,2020-21,3,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Illinois,All,2020-21,40,8.1,1,179,"2,220",> 100%
State,Illinois,All,2020-21,41,8.6,0,206,"2,405",> 100%
State,Illinois,All,2020-21,42,9.4,1,220,"2,346",> 100%
State,Illinois,All,2020-21,43,10.8,2,251,"2,350",> 100%
State,Illinois,All,2020-21,44,10.2,1,256,"2,516",> 100%
State,Illinois,All,2020-21,45,12.9,0,358,"2,771",> 100%
State,Illinois,All,2020-21,46,14.8,0,442,"2,982",> 100%
State,Illinois,All,2020-21,47,18.1,0,595,"3,290",> 100%
State,Illinois,All,2020-21,48,18.3,0,593,"3,248",> 100%
State,Illinois,All,2020-21,49,18.5,1,617,"3,334",> 100%
State,Illinois,All,2020-21,50,17,1,574,"3,377",> 100%
State,Illinois,All,2020-21,51,18.7,0,580,"3,098",> 100%
State,Illinois,All,2020-21,52,16.5,0,465,"2,819",> 100%
State,Illinois,All,2020-21,53,10.9,0,264,"2,419",> 100%
State,Illinois,All,2020-21,1,11.5,0,243,"2,114",> 100%
State,Illinois,All,2020-21,2,7.5,0,131,"1,754",86.1%
State,Illinois,All,2020-21,3,7.2,0,82,"1,132",55.6%
State,Indiana,All,2020-21,40,10,0,137,"1,367",> 100%
State,Indiana,All,2020-21,41,9.5,0,133,"1,401",> 100%
State,Indiana,All,2020-21,42,11.4,0,169,"1,487",> 100%
State,Indiana,All,2020-21,43,10.4,0,155,"1,487",> 100%
State,Indiana,All,2020-21,44,13.3,0,206,"1,549",> 100%
State,Indiana,All,2020-21,45,13.4,1,210,"1,577",> 100%
State,Indiana,All,2020-21,46,14.1,0,232,"1,648",> 100%
State,Indiana,All,2020-21,47,16.8,1,307,"1,832",> 100%
State,Indiana,All,2020-21,48,18.5,1,351,"1,903",> 100%
State,Indiana,All,2020-21,49,20,1,355,"1,783",> 100%
State,Indiana,All,2020-21,50,20.4,0,382,"1,873",> 100%
State,Indiana,All,2020-21,51,21.2,1,348,"1,648",> 100%
State,Indiana,All,2020-21,52,18,1,219,"1,219",> 100%
State,Indiana,All,2020-21,53,14.8,0,78,526,43.8%
State,Indiana,All,2020-21,1,9.5,0,44,461,38.4%
State,Indiana,All,2020-21,2,5.8,0,20,343,28.6%
State,Indiana,All,2020-21,3,,Insufficient Data,Insufficient Data,Insufficient Data,< 20%
State,Iowa,All,2020-21,40,7.7,0,53,686,> 100%
State,Iowa,All,2020-21,41,8.7,0,64,739,> 100%
State,Iowa,All,2020-21,42,11.2,0,78,694,> 100%
State,Iowa,All,2020-21,43,10.1,1,74,739,> 100%
State,Iowa,All,2020-21,44,9.5,0,72,755,> 100%
State,Iowa,All,2020-21,45,14,0,119,852,> 100%
State,Iowa,All,2020-21,46,15.3,0,137,897,> 100%
State,Iowa,All,2020-21,47,19.1,1,187,984,> 100%
State,Iowa,All,2020-21,48,19.9,0,192,964,> 100%
State,Iowa,All,2020-21,49,21.1,0,206,976,> 100%
State,Iowa,All,2020-21,50,17.3,0,158,911,> 100%
State,Iowa,All,2020-21,51,14.3,0,113,788,> 100%
State,Iowa,All,2020-21,52,12,0,82,685,> 100%
State,Iowa,All,2020-21,53,11.8,1,52,450,79.6%
State,Iowa,All,2020-21,1,7.7,0,31,401,70.9%
State,Iowa,All,2020-21,2,5.6,0,15,269,47.6%
State,Iowa,All,2020-21,3,10.1,0,16,159,28.1%
State,Kansas,All,2020-21,40,8.7,0,53,607,> 100%
State,Kansas,All,2020-21,41,9.1,0,60,660,> 100%
State,Kansas,All,2020-21,42,10.4,0,67,644,> 100%
State,Kansas,All,2020-21,43,11.5,0,77,667,> 100%
State,Kansas,All,2020-21,44,12.1,1,73,612,> 100%
State,Kansas,All,2020-21,45,12.5,0,86,688,> 100%
State,Kansas,All,2020-21,46,15.3,0,112,731,> 100%
State,Kansas,All,2020-21,47,17,0,133,782,> 100%
State,Kansas,All,2020-21,48,17.1,1,141,832,> 100%
State,Kansas,All,2020-21,49,19.1,0,165,862,> 100%
State,Kansas,All,2020-21,50,19.8,0,174,877,> 100%
State,Kansas,All,2020-21,51,19.6,0,183,936,> 100%
State,Kansas,All,2020-21,52,13.6,0,106,779,> 100%
State,Kansas,All,2020-21,53,15.6,0,104,668,> 100%
State,Kansas,All,2020-21,1,9.1,0,45,492,98%
State,Kansas,All,2020-21,2,7.9,0,33,418,83.3%
State,Kansas,All,2020-21,3,11.2,0,27,241,48%
State,Kentucky,All,2020-21,40,9,1,89,"1,005",> 100%
State,Kentucky,All,2020-21,41,8.9,0,94,"1,060",> 100%
State,Kentucky,All,2020-21,42,12.2,0,135,"1,110",> 100%
State,Kentucky,All,2020-21,43,11,0,127,"1,152",> 100%
State,Kentucky,All,2020-21,44,11.4,1,124,"1,101",> 100%
State,Kentucky,All,2020-21,45,12.2,0,141,"1,158",> 100%
State,Kentucky,All,2020-21,46,14.2,1,160,"1,137",> 100%
State,Kentucky,All,2020-21,47,17.5,1,212,"1,218",> 100%
State,Kentucky,All,2020-21,48,15.4,0,192,"1,245",> 100%
State,Kentucky,All,2020-21,49,17.9,0,217,"1,210",> 100%
State,Kentucky,All,2020-21,50,15.9,0,188,"1,185",> 100%
State,Kentucky,All,2020-21,51,15.7,0,157,"1,001",> 100%
State,Kentucky,All,2020-21,52,11.1,0,98,882,99.6%
State,Kentucky,All,2020-21,53,8.6,0,62,719,81.2%
State,Kentucky,All,2020-21,1,9.6,0,54,560,63.3%
State,Kentucky,All,2020-21,2,7.3,0,37,510,57.6%
State,Kentucky,All,2020-21,3,7.1,0,14,196,22.1%
State,Louisiana,All,2020-21,40,7.8,0,80,"1,026",> 100%
State,Louisiana,All,2020-21,41,7.9,0,80,"1,018",> 100%
State,Louisiana,All,2020-21,42,8,0,77,966,> 100%
State,Louisiana,All,2020-21,43,8,0,79,984,> 100%
State,Louisiana,All,2020-21,44,7.9,0,72,917,> 100%
State,Louisiana,All,2020-21,45,8.6,0,85,994,> 100%
State,Louisiana,All,2020-21,46,7.4,0,73,989,> 100%
State,Louisiana,All,2020-21,47,9.3,0,92,993,> 100%
State,Louisiana,All,2020-21,48,11.5,1,114,"1,003",> 100%
State,Louisiana,All,2020-21,49,11.9,1,117,994,> 100%
State,Louisiana,All,2020-21,50,11.1,0,113,"1,017",> 100%
State,Louisiana,All,2020-21,51,13.1,0,124,947,> 100%
State,Louisiana,All,2020-21,52,11.2,0,95,849,> 100%
State,Louisiana,All,2020-21,53,9.9,0,70,707,83.7%
State,Louisiana,All,2020-21,1,10.1,0,63,621,73.5%
State,Louisiana,All,2020-21,2,9.9,0,46,463,54.8%
State,Louisiana,All,2020-21,3,8,0,16,200,23.7%
State,Maine,All,2020-21,40,4.2,0,12,287,> 100%
State,Maine,All,2020-21,41,8,0,24,299,> 100%
State,Maine,All,2020-21,42,4.4,0,12,273,> 100%
State,Maine,All,2020-21,43,4,0,11,277,> 100%
State,Maine,All,2020-21,44,5.4,0,15,278,> 100%
State,Maine,All,2020-21,45,6.3,0,21,336,> 100%
State,Maine,All,2020-21,46,8.7,0,28,323,> 100%
State,Maine,All,2020-21,47,8.1,1,24,308,> 100%
State,Maine,All,2020-21,48,6.7,0,23,345,> 100%
State,Maine,All,2020-21,49,6.8,1,23,352,> 100%
State,Maine,All,2020-21,50,8,0,28,352,> 100%
State,Maine,All,2020-21,51,7.6,0,25,327,> 100%
State,Maine,All,2020-21,52,8,0,27,337,> 100%
State,Maine,All,2020-21,53,7.9,0,25,318,> 100%
State,Maine,All,2020-21,1,6.1,0,17,279,> 100%
State,Maine,All,2020-21,2,11.5,0,29,253,93.9%
State,Maine,All,2020-21,3,8.7,0,16,183,67.9%
State,Maryland,All,2020-21,40,5.9,0,65,"1,097",> 100%
State,Maryland,All,2020-21,41,8.6,0,94,"1,088",> 100%
State,Maryland,All,2020-21,42,7.4,1,77,"1,056",> 100%
State,Maryland,All,2020-21,43,8.5,1,91,"1,083",> 100%
State,Maryland,All,2020-21,44,7.8,0,84,"1,079",> 100%
State,Maryland,All,2020-21,45,7.2,0,79,"1,097",> 100%
State,Maryland,All,2020-21,46,8.9,0,100,"1,126",> 100%
State,Maryland,All,2020-21,47,9.3,1,112,"1,214",> 100%
State,Maryland,All,2020-21,48,13.2,0,151,"1,148",> 100%
State,Maryland,All,2020-21,49,11.7,0,146,"1,243",> 100%
State,Maryland,All,2020-21,50,14.6,0,197,"1,350",> 100%
State,Maryland,All,2020-21,51,14,0,187,"1,331",> 100%
State,Maryland,All,2020-21,52,13.1,0,153,"1,166",> 100%
State,Maryland,All,2020-21,53,11,0,125,"1,139",> 100%
State,Maryland,All,2020-21,1,11.6,0,104,898,99%
State,Maryland,All,2020-21,2,5,0,38,767,84.6%
State,Maryland,All,2020-21,3,8.1,0,45,557,61.4%
State,Massachusetts,All,2020-21,40,6.4,0,69,"1,076",99.8%
State,Massachusetts,All,2020-21,41,7.4,1,79,"1,084",> 100%
State,Massachusetts,All,2020-21,42,6.7,0,75,"1,125",> 100%
State,Massachusetts,All,2020-21,43,6,0,71,"1,180",> 100%
State,Massachusetts,All,2020-21,44,8,0,86,"1,069",99.2%
State,Massachusetts,All,2020-21,45,8.5,2,100,"1,193",> 100%
State,Massachusetts,All,2020-21,46,9.4,1,112,"1,202",> 100%
State,Massachusetts,All,2020-21,47,7.8,2,91,"1,192",> 100%
State,Massachusetts,All,2020-21,48,11,1,133,"1,222",> 100%
State,Massachusetts,All,2020-21,49,11.9,0,154,"1,298",> 100%
State,Massachusetts,All,2020-21,50,13.2,1,176,"1,336",> 100%
State,Massachusetts,All,2020-21,51,13.3,1,182,"1,376",> 100%
State,Massachusetts,All,2020-21,52,14.6,0,216,"1,475",> 100%
State,Massachusetts,All,2020-21,53,14,0,185,"1,318",> 100%
State,Massachusetts,All,2020-21,1,11.1,0,124,"1,117",> 100%
State,Massachusetts,All,2020-21,2,8.5,1,79,941,87.3%
State,Massachusetts,All,2020-21,3,9.1,1,64,711,66%
State,Michigan,All,2020-21,40,5.7,1,116,"2,042",> 100%
State,Michigan,All,2020-21,41,6.3,0,137,"2,172",> 100%
State,Michigan,All,2020-21,42,7.3,0,149,"2,048",> 100%
State,Michigan,All,2020-21,43,7.6,0,167,"2,208",> 100%
State,Michigan,All,2020-21,44,7.2,1,157,"2,191",> 100%
State,Michigan,All,2020-21,45,10.9,2,255,"2,350",> 100%
State,Michigan,All,2020-21,46,13.4,0,328,"2,440",> 100%
State,Michigan,All,2020-21,47,14.8,0,389,"2,627",> 100%
State,Michigan,All,2020-21,48,17.5,2,465,"2,673",> 100%
State,Michigan,All,2020-21,49,17.2,1,481,"2,807",> 100%
State,Michigan,All,2020-21,50,18.4,1,539,"2,927",> 100%
State,Michigan,All,2020-21,51,17.1,0,451,"2,630",> 100%
State,Michigan,All,2020-21,52,13.7,2,304,"2,241",> 100%
State,Michigan,All,2020-21,53,9.2,0,151,"1,636",89.9%
State,Michigan,All,2020-21,1,5.2,0,70,"1,344",73.9%
State,Michigan,All,2020-21,2,4.6,0,61,"1,327",72.9%
State,Michigan,All,2020-21,3,5,0,46,929,51.1%
State,Minnesota,All,2020-21,40,8.3,0,74,887,> 100%
State,Minnesota,All,2020-21,41,7.2,0,72,"1,003",> 100%
State,Minnesota,All,2020-21,42,7.1,0,67,947,> 100%
State,Minnesota,All,2020-21,43,9.2,0,95,"1,035",> 100%
State,Minnesota,All,2020-21,44,9.5,0,101,"1,062",> 100%
State,Minnesota,All,2020-21,45,11.3,1,127,"1,132",> 100%
State,Minnesota,All,2020-21,46,12.9,0,155,"1,197",> 100%
State,Minnesota,All,2020-21,47,17.9,1,234,"1,313",> 100%
State,Minnesota,All,2020-21,48,15.5,1,215,"1,396",> 100%
State,Minnesota,All,2020-21,49,17.2,0,229,"1,333",> 100%
State,Minnesota,All,2020-21,50,17.4,1,236,"1,364",> 100%
State,Minnesota,All,2020-21,51,17.2,0,213,"1,241",> 100%
State,Minnesota,All,2020-21,52,14.9,0,167,"1,121",> 100%
State,Minnesota,All,2020-21,53,10.8,1,107,"1,001",> 100%
State,Minnesota,All,2020-21,1,6.8,0,48,704,86.8%
State,Minnesota,All,2020-21,2,5.4,0,27,504,62.2%
State,Minnesota,All,2020-21,3,4.9,1,19,412,50.8%
State,Mississippi,All,2020-21,40,12.4,0,90,728,> 100%
State,Mississippi,All,2020-21,41,11.1,0,85,764,> 100%
State,Mississippi,All,2020-21,42,12.9,0,88,681,> 100%
State,Mississippi,All,2020-21,43,11.4,0,83,730,> 100%
State,Mississippi,All,2020-21,44,12.5,0,90,722,> 100%
State,Mississippi,All,2020-21,45,13.6,0,100,736,> 100%
State,Mississippi,All,2020-21,46,12,0,97,808,> 100%
State,Mississippi,All,2020-21,47,15.5,1,123,801,> 100%
State,Mississippi,All,2020-21,48,16.1,1,127,796,> 100%
State,Mississippi,All,2020-21,49,17.5,0,147,838,> 100%
State,Mississippi,All,2020-21,50,20,0,187,933,> 100%
State,Mississippi,All,2020-21,51,17,1,145,860,> 100%
State,Mississippi,All,2020-21,52,16.5,1,132,808,> 100%
State,Mississippi,All,2020-21,53,15.2,0,121,795,> 100%
